Filename,Timestamp,Author
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2017-06-11T14:34:20Z,LeonKarabchevsky
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2017-06-07T07:53:52Z,unknown author
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,2017-05-12T21:31:11Z,stealthcopter
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,2017-05-12T21:31:11Z,stealthcopter
app/src/main/res/layout/activity_main.xml,2017-05-12T21:31:11Z,stealthcopter
app/src/main/res/layout/content_main.xml,2017-05-12T21:31:11Z,stealthcopter
app/src/main/res/values/attrs.xml,2017-05-12T21:31:11Z,stealthcopter
app/src/main/res/values/strings.xml,2017-05-12T21:31:11Z,stealthcopter
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,2017-05-12T21:31:11Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,2017-05-12T21:31:11Z,stealthcopter
rootbeerlib/src/main/jni/toolChecker.cpp,2017-05-12T21:31:11Z,stealthcopter
rootbeerlib/src/main/jni/toolChecker.h,2017-05-12T21:31:11Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2017-05-12T21:21:12Z,stealthcopter
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,2017-05-11T16:41:00Z,friederbluemle
app/src/main/res/layout/activity_main.xml,2017-05-11T16:41:00Z,friederbluemle
app/src/main/res/layout/content_main.xml,2017-05-11T16:41:00Z,friederbluemle
app/src/main/res/values/attrs.xml,2017-05-11T16:41:00Z,friederbluemle
app/src/main/res/values/strings.xml,2017-05-11T16:41:00Z,friederbluemle
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,2017-05-11T16:41:00Z,friederbluemle
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,2017-05-11T16:41:00Z,friederbluemle
rootbeerlib/src/main/jni/toolChecker.cpp,2017-05-11T16:41:00Z,friederbluemle
rootbeerlib/src/main/jni/toolChecker.h,2017-05-11T16:41:00Z,friederbluemle
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,2017-05-11T16:55:33Z,friederbluemle
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2017-05-10T19:44:29Z,vyas-n
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,2017-03-29T11:18:37Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2017-03-29T11:18:37Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,2017-03-29T11:18:37Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2017-03-24T16:11:58Z,stealthcopter
rootbeerlib/src/main/jni/toolChecker.cpp,2017-03-24T14:49:14Z,stealthcopter
rootbeerlib/src/main/jni/toolChecker.h,2017-03-24T14:49:14Z,stealthcopter
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2017-03-24T14:16:12Z,scottyab
app/src/main/res/layout/activity_main.xml,2017-03-24T14:16:12Z,scottyab
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,2017-03-24T14:16:12Z,scottyab
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2017-03-24T14:16:12Z,scottyab
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2017-03-24T13:41:16Z,stealthcopter
app/src/main/res/layout/activity_main.xml,2017-03-24T13:41:16Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2017-03-24T13:31:19Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,2017-03-24T13:30:47Z,stealthcopter
rootbeerlib/src/main/jni/toolChecker.cpp,2017-03-13T22:55:31Z,stealthcopter
rootbeerlib/src/main/jni/toolChecker.cpp,2017-03-13T22:35:27Z,stealthcopter
rootbeerlib/src/main/jni/toolChecker.h,2017-03-13T22:35:27Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2017-03-13T22:05:11Z,stealthcopter
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,2017-02-15T12:53:36Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2017-02-15T12:53:36Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,2017-02-15T12:53:36Z,stealthcopter
rootbeerlib/jni/toolChecker.cpp,2016-09-16T14:04:45Z,unknown author
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2016-09-14T21:25:21Z,leocadiotine
app/src/main/AndroidManifest.xml,2016-07-01T20:14:26Z,scottyab
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2016-07-01T20:13:52Z,scottyab
app/src/main/res/layout/content_main.xml,2016-07-01T20:13:52Z,scottyab
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,2016-07-01T20:13:06Z,scottyab
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,2016-07-01T14:25:44Z,scottyab
app/src/main/res/layout/content_main.xml,2016-07-01T14:26:07Z,scottyab
app/src/main/res/values/colors.xml,2016-07-01T14:26:07Z,scottyab
.idea/compiler.xml,2016-07-01T14:40:45Z,andyb129
.idea/copyright/profiles_settings.xml,2016-07-01T14:40:45Z,andyb129
.idea/gradle.xml,2016-07-01T14:40:45Z,andyb129
.idea/misc.xml,2016-07-01T14:40:45Z,andyb129
.idea/modules.xml,2016-07-01T14:40:45Z,andyb129
.idea/runConfigurations.xml,2016-07-01T14:40:45Z,andyb129
.idea/vcs.xml,2016-07-01T14:40:45Z,andyb129
app/src/main/AndroidManifest.xml,2016-07-01T14:40:45Z,andyb129
app/src/main/java/com/scottyab/rootbeer/sample/CheckRootTask.java,2016-07-01T14:40:45Z,andyb129
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2016-07-01T14:40:45Z,andyb129
app/src/main/java/com/scottyab/rootbeer/sample/TextViewFont.java,2016-07-01T14:40:45Z,andyb129
app/src/main/res/layout/activity_main.xml,2016-07-01T14:40:45Z,andyb129
app/src/main/res/layout/content_main.xml,2016-07-01T14:40:45Z,andyb129
app/src/main/res/menu/menu_main.xml,2016-07-01T14:40:45Z,andyb129
